timestamp: 25 Apr 2016 16:19:04 | username: nets213 | message: up\
timestamp: 25 Apr 2016 18:49:04 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:49:24 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 18:49:27 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 18:49:32 | username: theonlysnail | message: left
timestamp: 25 Apr 2016 18:49:38 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 18:49:58 | username: theonlysnail | message: up
timestamp: 25 Apr 2016 18:50:01 | username: theonlysnail | message: right
timestamp: 25 Apr 2016 18:50:02 | username: mfogel | message: lets goooooo
timestamp: 25 Apr 2016 18:50:06 | username: mfogel | message: why right
timestamp: 25 Apr 2016 18:50:09 | username: mfogel | message: we're so close
timestamp: 25 Apr 2016 18:50:11 | username: theonlysnail | message: sorry i meant left
timestamp: 25 Apr 2016 18:50:13 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 18:50:17 | username: mfogel | message: noooooooo
timestamp: 25 Apr 2016 18:51:12 | username: mfogel | message: down
timestamp: 25 Apr 2016 18:51:16 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:51:33 | username: mfogel | message: up
timestamp: 25 Apr 2016 18:51:34 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:51:50 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 18:52:25 | username: mfogel | message: up
timestamp: 25 Apr 2016 18:52:50 | username: mfogel | message: up
timestamp: 25 Apr 2016 18:52:52 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:54:02 | username: mfogel | message: up
timestamp: 25 Apr 2016 18:54:03 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:54:25 | username: theonlysnail | message: up
timestamp: 25 Apr 2016 18:54:28 | username: mfogel | message: up
timestamp: 25 Apr 2016 18:54:48 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:55:09 | username: mfogel | message: down
timestamp: 25 Apr 2016 18:55:28 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:55:43 | username: mfogel | message: down
timestamp: 25 Apr 2016 18:56:11 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 18:56:15 | username: mfogel | message: down
timestamp: 25 Apr 2016 18:56:30 | username: mfogel | message: down
timestamp: 25 Apr 2016 18:56:36 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:56:37 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 18:56:58 | username: mfogel | message: left
timestamp: 25 Apr 2016 18:57:26 | username: mfogel | message: down
timestamp: 25 Apr 2016 18:58:37 | username: theonlysnail | message: only way now is up or right :(
timestamp: 25 Apr 2016 18:59:09 | username: theonlysnail | message: up
timestamp: 25 Apr 2016 19:00:57 | username: theonlysnail | message: up
timestamp: 25 Apr 2016 19:01:30 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 19:01:31 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 19:01:54 | username: theonlysnail | message: right
timestamp: 25 Apr 2016 19:02:20 | username: theonlysnail | message: left
timestamp: 25 Apr 2016 19:02:38 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 19:02:41 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 19:02:44 | username: theonlysnail | message: down
timestamp: 25 Apr 2016 19:02:46 | username: theonlysnail | message: left
timestamp: 25 Apr 2016 19:02:52 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:02:55 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:02:57 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:03:10 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:04:25 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:04:44 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 19:04:47 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:06:44 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 19:06:47 | username: mfogel | message: is this still working?
timestamp: 25 Apr 2016 19:06:54 | username: mfogel | message: it hasn't responded to our moves in a little bit
timestamp: 25 Apr 2016 19:08:39 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:09:09 | username: vatsaljayaswal | message: yeah i'm not sure
timestamp: 25 Apr 2016 19:09:16 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:09:32 | username: wimbo1111 | message: had to do it
timestamp: 25 Apr 2016 19:09:39 | username: vatsaljayaswal | message: also can i work on this for >2 hrs?
timestamp: 25 Apr 2016 19:09:47 | username: wimbo1111 | message: go to lecture next time
timestamp: 25 Apr 2016 19:10:27 | username: wimbo1111 | message: is it possible to play again?
timestamp: 25 Apr 2016 19:10:33 | username: mfogel | message: yeah let's do it again, this is fun
timestamp: 25 Apr 2016 19:11:02 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:12:09 | username: vatsaljayaswal | message: try again
timestamp: 25 Apr 2016 19:12:16 | username: wimbo1111 | message: try again
timestamp: 25 Apr 2016 19:13:05 | username: vatsaljayaswal | message: nets213 u there
timestamp: 25 Apr 2016 19:13:22 | username: mfogel | message: @nets213
timestamp: 25 Apr 2016 19:13:29 | username: mfogel | message: @nets213 can we start this up again
timestamp: 25 Apr 2016 19:30:14 | username: wimbo1111 | message: nets 213?
timestamp: 25 Apr 2016 19:41:22 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 19:41:24 | username: aashbrownie | message: uo
timestamp: 25 Apr 2016 19:41:25 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 19:41:58 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:42:22 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 19:42:25 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 19:42:46 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:42:51 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 19:42:59 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 19:43:07 | username: mfogel | message: is this working again?
timestamp: 25 Apr 2016 19:43:12 | username: aashbrownie | message: yes, it is on again
timestamp: 25 Apr 2016 19:43:16 | username: mfogel | message: lets goooo
timestamp: 25 Apr 2016 19:43:22 | username: aashbrownie | message: this time it will aggregates 3 inputs at a time
timestamp: 25 Apr 2016 19:43:23 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 19:43:27 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:43:34 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:43:35 | username: mfogel | message: how do we record "screens of data" for this in the survey?
timestamp: 25 Apr 2016 19:43:48 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 19:43:49 | username: mfogel | message: like it doesn't make sense to take a screenshot every time we write a command
timestamp: 25 Apr 2016 19:43:50 | username: mfogel | message: @nets213
timestamp: 25 Apr 2016 19:43:55 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:44:00 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:44:03 | username: aashbrownie | message: i'm not sure
timestamp: 25 Apr 2016 19:44:21 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:44:43 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:44:50 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 19:45:12 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:45:14 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:45:29 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:45:36 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 19:45:44 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 19:45:58 | username: mfogel | message: down
timestamp: 25 Apr 2016 19:46:12 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:46:43 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 19:46:47 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 19:46:53 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:47:17 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 19:47:22 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:47:52 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:47:57 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 19:48:02 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 19:48:08 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 19:48:11 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 19:48:12 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:48:13 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:48:30 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:48:31 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 19:48:35 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 19:48:41 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:48:52 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:48:55 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 19:49:04 | username: mfogel | message: right
timestamp: 25 Apr 2016 19:49:19 | username: mfogel | message: right
timestamp: 25 Apr 2016 19:49:29 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:49:31 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 19:49:36 | username: mfogel | message: right
timestamp: 25 Apr 2016 19:49:36 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:49:40 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:49:47 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:50:12 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:50:32 | username: mfogel | message: right
timestamp: 25 Apr 2016 19:50:34 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:50:38 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 19:50:48 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 19:50:52 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:50:54 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 19:50:57 | username: vatsaljayaswal | message: nooo
timestamp: 25 Apr 2016 19:51:00 | username: mfogel | message: up!!!
timestamp: 25 Apr 2016 19:51:11 | username: vatsaljayaswal | message: then we lose a 16
timestamp: 25 Apr 2016 19:51:16 | username: vatsaljayaswal | message: and therefore a 32
timestamp: 25 Apr 2016 19:51:20 | username: vatsaljayaswal | message: we could go left
timestamp: 25 Apr 2016 19:51:21 | username: mfogel | message: we have plenty of time to get it higher in the corner
timestamp: 25 Apr 2016 19:51:22 | username: mfogel | message: we good
timestamp: 25 Apr 2016 19:51:23 | username: vatsaljayaswal | message: then up
timestamp: 25 Apr 2016 19:51:26 | username: mfogel | message: yea left is good now
timestamp: 25 Apr 2016 19:51:26 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:51:34 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 19:51:40 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 19:51:54 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:51:57 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 19:52:08 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 19:52:16 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:52:22 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:52:29 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:52:30 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 19:52:31 | username: weregettingthere | message: mitch?
timestamp: 25 Apr 2016 19:52:31 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 19:52:37 | username: mfogel | message: nooooo
timestamp: 25 Apr 2016 19:52:44 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:52:54 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:53:37 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:53:38 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:53:44 | username: weregettingthere | message: down
timestamp: 25 Apr 2016 19:53:57 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:54:16 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:54:17 | username: weregettingthere | message: down
timestamp: 25 Apr 2016 19:54:24 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:54:34 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 19:54:37 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:54:46 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:54:52 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:54:58 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:54:58 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:55:00 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:55:15 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:55:52 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:56:14 | username: mfogel | message: up
timestamp: 25 Apr 2016 19:56:28 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 19:56:52 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 19:56:56 | username: mfogel | message: right
timestamp: 25 Apr 2016 19:57:09 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 19:57:27 | username: mfogel | message: right
timestamp: 25 Apr 2016 19:57:34 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 19:58:03 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:58:36 | username: mfogel | message: left
timestamp: 25 Apr 2016 19:59:01 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:00:00 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:00:06 | username: mfogel | message: am i playing by myself? lol
timestamp: 25 Apr 2016 20:00:06 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 20:00:12 | username: vatsaljayaswal | message: lol i'm here
timestamp: 25 Apr 2016 20:00:19 | username: wimbo1111 | message: no
timestamp: 25 Apr 2016 20:00:21 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 20:00:24 | username: mfogel | message: haha ok good just making sure
timestamp: 25 Apr 2016 20:00:25 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:00:31 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:00:34 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 20:00:48 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:00:50 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:00:56 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:00:59 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:01:12 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:01:34 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:01:47 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 20:01:51 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:01:52 | username: mengster2016 | message: up
timestamp: 25 Apr 2016 20:01:57 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 20:02:03 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:02:04 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:02:07 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:02:18 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:02:51 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:03:04 | username: susanhao | message: down
timestamp: 25 Apr 2016 20:03:18 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:03:29 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 20:03:30 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:03:41 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:03:49 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:03:51 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:04:28 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:04:46 | username: susanhao | message: up
timestamp: 25 Apr 2016 20:05:01 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:05:09 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:05:21 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:05:21 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:05:36 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:05:46 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:05:57 | username: susanhao | message: left
timestamp: 25 Apr 2016 20:06:01 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:06:23 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:06:39 | username: susanhao | message: right
timestamp: 25 Apr 2016 20:06:53 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:06:56 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:07:07 | username: mfogel | message: down
timestamp: 25 Apr 2016 20:07:10 | username: mengster2016 | message: up
timestamp: 25 Apr 2016 20:07:13 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:07:21 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:07:41 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:08:05 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:08:09 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 20:08:32 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:08:44 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:08:54 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 20:08:56 | username: susanhao | message: left
timestamp: 25 Apr 2016 20:08:56 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:09:00 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:09:01 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:09:03 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 20:09:09 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:09:28 | username: susanhao | message: down
timestamp: 25 Apr 2016 20:09:29 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:09:50 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:09:54 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 20:09:56 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:10:03 | username: vatsaljayaswal | message: dude rigth then up
timestamp: 25 Apr 2016 20:10:08 | username: wimbo1111 | message: never go right
timestamp: 25 Apr 2016 20:10:12 | username: wimbo1111 | message: when you dont have to
timestamp: 25 Apr 2016 20:10:20 | username: wimbo1111 | message: actually right
timestamp: 25 Apr 2016 20:10:21 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 20:10:21 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 20:10:23 | username: vatsaljayaswal | message: lol
timestamp: 25 Apr 2016 20:10:24 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:10:28 | username: mfogel | message: wait what don't go right haha
timestamp: 25 Apr 2016 20:10:30 | username: mfogel | message: keep 64 in the corner
timestamp: 25 Apr 2016 20:10:33 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:10:37 | username: wimbo1111 | message: it'lls tay in the corner
timestamp: 25 Apr 2016 20:10:43 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:10:45 | username: mfogel | message: might lose the 16 tho
timestamp: 25 Apr 2016 20:10:47 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 20:10:49 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:10:51 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:10:56 | username: wimbo1111 | message: 16 will combine with the other 16
timestamp: 25 Apr 2016 20:11:03 | username: mengster2016 | message: up
timestamp: 25 Apr 2016 20:11:04 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 20:11:12 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 20:11:13 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:11:23 | username: susanhao | message: right
timestamp: 25 Apr 2016 20:11:33 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:11:52 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:12:10 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:12:33 | username: susanhao | message: left
timestamp: 25 Apr 2016 20:12:40 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:12:53 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:12:53 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:13:10 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:13:24 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:13:49 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:13:53 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:14:23 | username: mengster2016 | message: up
timestamp: 25 Apr 2016 20:14:31 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:14:52 | username: susanhao | message: left
timestamp: 25 Apr 2016 20:14:53 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:20:08 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:20:38 | username: susanhao | message: left
timestamp: 25 Apr 2016 20:22:25 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:23:15 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:24:33 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:24:45 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:24:47 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:25:10 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:25:16 | username: susanhao | message: left
timestamp: 25 Apr 2016 20:25:23 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:25:44 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:28:31 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:28:44 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:29:44 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:29:46 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:29:51 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:30:40 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:31:47 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:33:09 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:33:10 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:33:54 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:34:01 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:34:05 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:34:30 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:35:44 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:36:24 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:36:54 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:38:35 | username: mfogel | message: left
timestamp: 25 Apr 2016 20:39:58 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:40:31 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:40:32 | username: mfogel | message: up
timestamp: 25 Apr 2016 20:40:59 | username: aashbrownie | message: oh no
timestamp: 25 Apr 2016 20:41:36 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:41:37 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 20:41:42 | username: mengster2016 | message: right
timestamp: 25 Apr 2016 20:42:09 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 20:42:46 | username: aashbrownie | message: right
timestamp: 25 Apr 2016 20:43:01 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 20:43:02 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:43:04 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:43:11 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:43:12 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 20:43:22 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 20:43:44 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:44:28 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:46:24 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:47:02 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:47:58 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:48:00 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:50:06 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:50:29 | username: sumitzster | message: up
timestamp: 25 Apr 2016 20:50:51 | username: aashbrownie | message: up
timestamp: 25 Apr 2016 20:51:13 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:51:20 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:51:26 | username: aashbrownie | message: left
timestamp: 25 Apr 2016 20:51:45 | username: sumitzster | message: left
timestamp: 25 Apr 2016 20:52:40 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:53:12 | username: sumitzster | message: left
timestamp: 25 Apr 2016 20:54:27 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 20:54:57 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:54:59 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 20:55:13 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:55:14 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 20:55:15 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 20:55:31 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:55:34 | username: rizikin | message: left
timestamp: 25 Apr 2016 20:55:47 | username: sumitzster | message: left
timestamp: 25 Apr 2016 20:55:57 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 20:56:09 | username: rizikin | message: right
timestamp: 25 Apr 2016 20:56:54 | username: sumitzster | message: down
timestamp: 25 Apr 2016 20:57:16 | username: rizikin | message: right
timestamp: 25 Apr 2016 20:57:39 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:57:40 | username: shoryamantry | message: right
timestamp: 25 Apr 2016 20:57:57 | username: rizikin | message: up
timestamp: 25 Apr 2016 20:58:04 | username: sumitzster | message: up
timestamp: 25 Apr 2016 20:58:19 | username: person57 | message: up
timestamp: 25 Apr 2016 20:58:28 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:58:35 | username: shoryamantry | message: left
timestamp: 25 Apr 2016 20:58:38 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:58:44 | username: sumitzster | message: left
timestamp: 25 Apr 2016 20:58:52 | username: sumitzster | message: up
timestamp: 25 Apr 2016 20:58:52 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 20:58:53 | username: person57 | message: left
timestamp: 25 Apr 2016 20:58:54 | username: sumitzster | message: down
timestamp: 25 Apr 2016 20:58:55 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 20:58:56 | username: atinyvehicle | message: down
timestamp: 25 Apr 2016 20:58:56 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 20:59:11 | username: shoryamantry | message: up
timestamp: 25 Apr 2016 20:59:17 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:59:17 | username: sumitzster | message: left
timestamp: 25 Apr 2016 20:59:19 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 20:59:22 | username: atinyvehicle | message: right
timestamp: 25 Apr 2016 20:59:42 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:00:00 | username: atinyvehicle | message: up
timestamp: 25 Apr 2016 21:00:16 | username: sumitzster | message: down
timestamp: 25 Apr 2016 21:01:07 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 21:01:09 | username: atinyvehicle | message: bird jesus
timestamp: 25 Apr 2016 21:01:21 | username: sumitzster | message: down
